id,word_x,pred_stem,pred_pos,pred_tags,pred_sep_form,unrecognized,word_y,stem,pos,tags,sep_form,check_stem,check_pos,check_tags,check_sep_form,check_all
1857,угъри,угъри,n,abs,угъри,0,угъри,угъри,n,abs,угъри,1.0,1.0,1.0,1.0,1.0
1858,кьаз,кьа,verb,inf,кьа-з,0,кьаз,кьа,verb,inf,кьа-з,1.0,1.0,1.0,1.0,1.0
1859,жезвач,же,verb,"imperf, neg",же-зва-ч,0,жезвач,же,verb,"imperf, neg",же-зва-ч,1.0,1.0,1.0,1.0,1.0
1860,кьи,,,,,1,хьи,хьи,part,,хьи,0.0,0.0,1.0,0.0,0.0
1861,жезвач,же,verb,"imperf, neg",же-зва-ч,0,жезвач,же,verb,"imperf, neg",же-зва-ч,1.0,1.0,1.0,1.0,1.0
1862,лагьана,лагьа,verb,aoc,лагьа-на,0,лагьана,лагьа,verb,aor,лагьа-на,1.0,1.0,0.0,1.0,0.0
1863,бустанчи,бустанчи,n,abs,бустанчи,0,бустанчи,бустанчи,n,abs,бустанчи,1.0,1.0,1.0,1.0,1.0
1864,Букар,,,,,1,Букар,букар,n,abs,букар,0.0,0.0,0.0,0.0,0.0
1865,халуди,халу,n,erg,халу-ди,0,халуди,халу,n,erg,халу-ди,1.0,1.0,1.0,1.0,1.0
1866,шикаят,шикаят,n,abs,шикаят,0,шикаят,шикаят,n,abs,шикаят,1.0,1.0,1.0,1.0,1.0
1866,шикаят,шикаят,verb,per,шикаят,0,шикаят,шикаят,n,abs,шикаят,1.0,0.0,0.0,1.0,0.0
1867,авуна,аву,verb,aor,аву-на,0,авуна,аву,verb,aoc,аву-на,1.0,1.0,0.0,1.0,0.0
1868,Белки,белки,intj,,белки,0,Белки,белки,intj,,белки,1.0,1.0,1.0,1.0,1.0
1869,кьуьзуь,кьуьзуь,adj,,кьуьзуь,0,кьуьзуь,кьуьзуь,adj,,кьуьзуь,1.0,1.0,1.0,1.0,1.0
1870,хьуниз,хьу,verb,"dat, msd",хьу-ни-з,0,хьуниз,хьу,verb,"dat, msd",хьу-ни-з,1.0,1.0,1.0,1.0,1.0
1871,килигна,килиг,verb,aoc,килиг-на,0,килигна,килигна,post,,килигна,0.0,0.0,0.0,0.0,0.0
1872,зи,зун,prn,gen,зи,0,зи,зун,prn,gen,зи,1.0,1.0,1.0,1.0,1.0
1873,вилериз,вилер,verb,inf,вилер-из,0,вилериз,вил,n,"dat, pl",вил-ери-з,0.0,0.0,0.0,0.0,0.0
1873,вилериз,вил,n,"dat, pl",вил-ери-з,0,вилериз,вил,n,"dat, pl",вил-ери-з,1.0,1.0,1.0,1.0,1.0
1874,экв,экв,n,abs,экв,0,экв,экв,n,abs,экв,1.0,1.0,1.0,1.0,1.0
1875,аквазмач,аква,verb,"imperf.cont, neg",аква-зма-ч,0,аквазмач,аква,verb,"imperf.cont, neg",аква-зма-ч,1.0,1.0,1.0,1.0,1.0
1876,вунни,вун,prn,add,вун-ни,0,вунни,вун,prn,add,вун-ни,1.0,1.0,1.0,1.0,1.0
1877,са,са,adj,,са,0,са,са,num,,са,1.0,0.0,1.0,1.0,0.0
1877,са,са,num,,са,0,са,са,num,,са,1.0,1.0,1.0,1.0,1.0
1877,са,са,part,,са,0,са,са,num,,са,1.0,0.0,1.0,1.0,0.0
1878,кьве,кьве,num,,кьве,0,кьве,кьве,num,,кьве,1.0,1.0,1.0,1.0,1.0
1879,юкъуз,юкъуз,adv,,юкъуз,0,юкъуз,юкъ,n,dat,юкъу-з,0.0,0.0,0.0,0.0,0.0
1880,и,и,prn,,и,0,и,и,prn,,и,1.0,1.0,1.0,1.0,1.0
1881,бустанда,бустан,n,"essive, in",бустанд-а,0,бустанда,бустан,n,"essive, in",бустанд-а,1.0,1.0,1.0,1.0,1.0
1882,амукь,амукь,verb,imper,амукь,0,амукь,амукь,verb,imper,амукь,1.0,1.0,1.0,1.0,1.0
1882,амукь,амукь,verb,per,амукь,0,амукь,амукь,verb,imper,амукь,1.0,1.0,0.0,1.0,0.0
1883,белки,белки,intj,,белки,0,белки,белки,intj,,белки,1.0,1.0,1.0,1.0,1.0
1884,а,а,prn,,а,0,а,а,prn,,а,1.0,1.0,1.0,1.0,1.0
1885,къариба,къариба,adj,,къариба,0,къариба,къариба,adj,,къариба,1.0,1.0,1.0,1.0,1.0
1886,угъри,угъри,n,abs,угъри,0,угъри,угъри,n,abs,угъри,1.0,1.0,1.0,1.0,1.0
1887,ваз,вун,prn,dat,ва-з,0,ваз,вун,prn,dat,ва-з,1.0,1.0,1.0,1.0,1.0
1888,акван,акван,part,,акван,0,акван,аква,verb,hort,аква-н,0.0,0.0,0.0,0.0,0.0
1888,акван,аква,verb,per,акван,0,акван,аква,verb,hort,аква-н,1.0,1.0,0.0,0.0,0.0
1888,акван,аква,verb,hort,аква-н,0,акван,аква,verb,hort,аква-н,1.0,1.0,1.0,1.0,1.0
1888,акван,аква,verb,msd,аква-н,0,акван,аква,verb,hort,аква-н,1.0,1.0,0.0,1.0,0.0
1889,Зун,зун,prn,,зун,0,Зун,зун,prn,,зун,1.0,1.0,1.0,1.0,1.0
1890,Букар,,,,,1,Букар,букар,n,abs,букар,0.0,0.0,0.0,0.0,0.0
1891,халудин,халудин,adj,,халудин,0,халудин,халу,n,gen,халуди-н,0.0,0.0,0.0,0.0,0.0
1891,халудин,халу,n,gen,халуди-н,0,халудин,халу,n,gen,халуди-н,1.0,1.0,1.0,1.0,1.0
1892,кьилив,кьилив,adv,,кьилив,0,кьилив,кьилив,post,,кьилив,1.0,0.0,1.0,1.0,0.0
1892,кьилив,кьилив,post,,кьилив,0,кьилив,кьилив,post,,кьилив,1.0,1.0,1.0,1.0,1.0
1892,кьилив,кьил,n,"ad, essive",кьили-в,0,кьилив,кьилив,post,,кьилив,0.0,0.0,0.0,0.0,0.0
1893,нисинлай,,,,,1,нисинлай,нисин,n,"elative, super",нисин-л-ай,0.0,0.0,0.0,0.0,0.0
1894,алатайдалай,алатай,adj,"elative, sg, super",алатай-да-л-ай,0,алатайдалай,алат,verb,"aor, elative, ptp, sg, super",алат-ай-да-л-ай,0.0,0.0,0.0,0.0,0.0
1894,алатайдалай,алат,verb,"aor, elative, ptp, sg, super",алат-ай-да-л-ай,0,алатайдалай,алат,verb,"aor, elative, ptp, sg, super",алат-ай-да-л-ай,1.0,1.0,1.0,1.0,1.0
1895,кьулухъ,кьулухъ,adv,,кьулухъ,0,кьулухъ,кьулухъ,post,,кьулухъ,1.0,0.0,1.0,1.0,0.0
1895,кьулухъ,кьулухъ,conj,,кьулухъ,0,кьулухъ,кьулухъ,post,,кьулухъ,1.0,0.0,1.0,1.0,0.0
1895,кьулухъ,кьулухъ,post,,кьулухъ,0,кьулухъ,кьулухъ,post,,кьулухъ,1.0,1.0,1.0,1.0,1.0
1896,ружани,ружа,n,add,ружа-ни,0,ружани,ружа,n,add,ружа-ни,1.0,1.0,1.0,1.0,1.0
1897,гваз,гва,cop,cvb,гва-з,0,гваз,гва,cop,cvb,гва-з,1.0,1.0,1.0,1.0,1.0
1898,атана,ата,verb,aor,ата-на,0,атана,ата,verb,aor,ата-на,1.0,1.0,1.0,1.0,1.0
1899,Чна,чун,prn,erg,чна,0,Чна,чун,prn,erg,чна,1.0,1.0,1.0,1.0,1.0
1900,зурба,зурба,adj,,зурба,0,зурба,зурба,adj,,зурба,1.0,1.0,1.0,1.0,1.0
1901,са,са,adj,,са,0,са,са,num,,са,1.0,0.0,1.0,1.0,0.0
1901,са,са,num,,са,0,са,са,num,,са,1.0,1.0,1.0,1.0,1.0
1901,са,са,part,,са,0,са,са,num,,са,1.0,0.0,1.0,1.0,0.0
1902,мегъуьн,,,,,1,мегъуьн,мегъ,n,gen,мегъуь-н,0.0,0.0,0.0,0.0,0.0
1903,таран,тар,n,gen,тара-н,0,таран,тар,n,gen,тара-н,1.0,1.0,1.0,1.0,1.0
1904,танда,тан,n,"essive, in",танд-а,0,танда,тан,n,"essive, in",танд-а,1.0,1.0,1.0,1.0,1.0
1905,кьве,кьве,num,,кьве,0,кьве,кьве,num,,кьве,1.0,1.0,1.0,1.0,1.0
1906,еке,еке,adj,,еке,0,еке,еке,adj,,еке,1.0,1.0,1.0,1.0,1.0
1906,еке,еке,adv,,еке,0,еке,еке,adj,,еке,1.0,0.0,1.0,1.0,0.0
1907,хилен,,,,,1,хилен,хил,n,gen,хиле-н,0.0,0.0,0.0,0.0,0.0
1908,арада,арада,post,,арада,0,арада,арада,post,,арада,1.0,1.0,1.0,1.0,1.0
1908,арада,ара,n,"essive, in",арад-а,0,арада,арада,post,,арада,0.0,0.0,0.0,0.0,0.0
1909,эцигнавай,эциг,verb,"prf, ptp",эциг-нава-й,0,эцигнавай,эциг,verb,"prf, ptp",эциг-нава-й,1.0,1.0,1.0,1.0,1.0
1910,кумада,кума,n,"essive, in",кумад-а,0,кумада,кума,n,"essive, in",кумад-а,1.0,1.0,1.0,1.0,1.0
1911,чка,чка,n,abs,чка,0,чка,чка,n,abs,чка,1.0,1.0,1.0,1.0,1.0
1912,кьуна,кьу,verb,aor,кьу-на,0,кьуна,кьу,verb,aor,кьу-на,1.0,1.0,1.0,1.0,1.0
1913,Инлай,инлай,adv,,инлай,0,Инлай,инлай,adv,,инлай,1.0,1.0,1.0,1.0,1.0
1914,вири,вири,adv,,вири,0,вири,вири,prn,,вири,1.0,0.0,1.0,1.0,0.0
1914,вири,вири,n,abs,вири,0,вири,вири,prn,,вири,1.0,0.0,0.0,1.0,0.0
1914,вири,вири,prn,,вири,0,вири,вири,prn,,вири,1.0,1.0,1.0,1.0,1.0
1914,вири,вир,n,erg,вир-и,0,вири,вири,prn,,вири,0.0,0.0,0.0,0.0,0.0
1915,бустан,бустан,n,abs,бустан,0,бустан,бустан,n,abs,бустан,1.0,1.0,1.0,1.0,1.0
1916,капаллай,,,,,1,капаллай,кап,n,"be.on, essive, ptp, super",капа-л-ла-й,0.0,0.0,0.0,0.0,0.0
1917,хьиз,хьиз,conj,,хьиз,0,хьиз,хьиз,conj,,хьиз,1.0,1.0,1.0,1.0,1.0
1917,хьиз,хьиз,part,,хьиз,0,хьиз,хьиз,conj,,хьиз,1.0,0.0,1.0,1.0,0.0
1918,аквазва,аква,verb,imperf,аква-зва,0,аквазва,аква,verb,imperf,аква-зва,1.0,1.0,1.0,1.0,1.0
1919,ГьикӀ,гьикӀ,adv,,гьикӀ,0,ГьикӀ,гьикӀ,adv,,гьикӀ,1.0,1.0,1.0,1.0,1.0
1919,ГьикӀ,гьикӀ,part,,гьикӀ,0,ГьикӀ,гьикӀ,adv,,гьикӀ,1.0,0.0,1.0,1.0,0.0
1920,хьана,хьа,verb,aoc,хьа-на,0,хьана,хьа,verb,aor,хьа-на,1.0,1.0,0.0,1.0,0.0
1921,халу,халу,n,abs,халу,0,халу,халу,n,abs,халу,1.0,1.0,1.0,1.0,1.0
1922,вуна,вун,prn,erg,вуна,0,вуна,вун,prn,erg,вуна,1.0,1.0,1.0,1.0,1.0
1923,сирлу,сирлу,adj,,сирлу,0,сирлу,сирлу,adj,,сирлу,1.0,1.0,1.0,1.0,1.0
1924,угъри,угъри,n,abs,угъри,0,угъри,угъри,n,abs,угъри,1.0,1.0,1.0,1.0,1.0
1925,кьунвачни,кьу,verb,"inter, neg, prf",кьу-нва-ч-ни,0,кьунвачни,кьу,verb,"inter, neg, prf",кьу-нва-ч-ни,1.0,1.0,1.0,1.0,1.0
1926,хабар,хабар,n,abs,хабар,0,хабар,хабар,n,abs,хабар,1.0,1.0,1.0,1.0,1.0
1926,хабар,хабар,verb,per,хабар,0,хабар,хабар,n,abs,хабар,1.0,0.0,0.0,1.0,0.0
1927,кьуна,кьу,verb,aor,кьу-на,0,кьуна,кьу,verb,aor,кьу-на,1.0,1.0,1.0,1.0,1.0
1928,за,зун,prn,erg,за,0,за,зун,prn,erg,за,1.0,1.0,1.0,1.0,1.0
1928,за,зун,prn,"essive, in",з-а,0,за,зун,prn,erg,за,1.0,1.0,0.0,0.0,0.0
1929,Кьунвач,кьу,verb,"neg, prf",кьу-нва-ч,0,Кьунвач,кьу,verb,"neg, prf",кьу-нва-ч,1.0,1.0,1.0,1.0,1.0
1930,Заз,зун,prn,dat,за-з,0,Заз,зун,prn,dat,за-з,1.0,1.0,1.0,1.0,1.0
1931,ам,а,prn,"abs, sg",ам,0,ам,а,prn,"abs, sg",ам,1.0,1.0,1.0,1.0,1.0
1932,акур,акур,n,abs,акур,0,акур,аку,verb,"aor, ptp",аку-р,0.0,0.0,0.0,0.0,0.0
1932,акур,аку,verb,"aor, ptp",аку-р,0,акур,аку,verb,"aor, ptp",аку-р,1.0,1.0,1.0,1.0,1.0
1933,хьиз,хьиз,conj,,хьиз,0,хьиз,хьиз,conj,,хьиз,1.0,1.0,1.0,1.0,1.0
1933,хьиз,хьиз,part,,хьиз,0,хьиз,хьиз,conj,,хьиз,1.0,0.0,1.0,1.0,0.0
1934,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
1935,ам,а,prn,"abs, sg",ам,0,ам,а,prn,"abs, sg",ам,1.0,1.0,1.0,1.0,1.0
1936,инсан,инсан,n,abs,инсан,0,инсан,инсан,n,abs,инсан,1.0,1.0,1.0,1.0,1.0
1937,туш,я,cop,neg,туш,0,туш,я,cop,neg,туш,1.0,1.0,1.0,1.0,1.0
1938,аквар,аква,verb,aimpp,аква-р,0,аквар,аква,verb,aimpp,аква-р,1.0,1.0,1.0,1.0,1.0
1939,гьаларай,гьал,n,"elative, in, pl",гьал-ар-а-й,0,гьаларай,гьал,n,"elative, in, pl",гьал-ар-а-й,1.0,1.0,1.0,1.0,1.0
1940,вагьши,вагьши,adj,,вагьши,0,вагьши,вагьши,adj,,вагьши,1.0,1.0,1.0,1.0,1.0
1940,вагьши,вагьши,n,abs,вагьши,0,вагьши,вагьши,adj,,вагьши,1.0,0.0,0.0,1.0,0.0
1941,гьайван,гьайван,n,abs,гьайван,0,гьайван,гьайван,n,abs,гьайван,1.0,1.0,1.0,1.0,1.0
1942,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
1943,Вуч,вуч,prn,,вуч,0,Вуч,вуч,prn,,вуч,1.0,1.0,1.0,1.0,1.0
1944,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
1945,Бегьем,бегьем,adj,,бегьем,0,Бегьем,бегьем,adv,,бегьем,1.0,0.0,1.0,1.0,0.0
1945,Бегьем,бегьем,adv,,бегьем,0,Бегьем,бегьем,adv,,бегьем,1.0,1.0,1.0,1.0,1.0
1945,Бегьем,бегьем,verb,per,бегьем,0,Бегьем,бегьем,adv,,бегьем,1.0,0.0,0.0,1.0,0.0
1946,кьатӀуз,,,,,1,кьатӀуз,кьатӀу,verb,inf,кьатӀу-з,0.0,0.0,0.0,0.0,0.0
1947,жедайвал,жедайвал,adv,,жедайвал,0,жедайвал,же,verb,"fut, man, ptp",же-да-й-вал,0.0,0.0,0.0,0.0,0.0
1947,жедайвал,же,verb,"fut, man, ptp",же-да-й-вал,0,жедайвал,же,verb,"fut, man, ptp",же-да-й-вал,1.0,1.0,1.0,1.0,1.0
1948,акунач,аку,verb,"aor, neg",аку-на-ч,0,акунач,аку,verb,"aor, neg",аку-на-ч,1.0,1.0,1.0,1.0,1.0
1949,хва,хва,n,abs,хва,0,хва,хва,n,abs,хва,1.0,1.0,1.0,1.0,1.0
1950,Ам,а,prn,"abs, sg",ам,0,Ам,а,prn,"abs, sg",ам,1.0,1.0,1.0,1.0,1.0
1951,ангье,ангье,part,,ангье,0,ангье,ангье,part,,ангье,1.0,1.0,1.0,1.0,1.0
1952,атӀа,атӀа,part,,атӀа,0,атӀа,атӀа,prn,,атӀа,1.0,0.0,1.0,1.0,0.0
1952,атӀа,атӀа,prn,,атӀа,0,атӀа,атӀа,prn,,атӀа,1.0,1.0,1.0,1.0,1.0
1953,бурма,бурма,adj,,бурма,0,бурма,бурма,adj,,бурма,1.0,1.0,1.0,1.0,1.0
1954,куларай,кул,n,"elative, in, pl",кул-ар-а-й,0,куларай,кул,n,"elative, in, pl",кул-ар-а-й,1.0,1.0,1.0,1.0,1.0
1955,экъечӀна,экъечӀ,verb,aoc,экъечӀ-на,0,экъечӀна,экъечӀ,verb,aor,экъечӀ-на,1.0,1.0,0.0,1.0,0.0
1956,Букар,,,,,1,Букар,букар,n,abs,букар,0.0,0.0,0.0,0.0,0.0
1957,халуди,халу,n,erg,халу-ди,0,халуди,халу,n,erg,халу-ди,1.0,1.0,1.0,1.0,1.0
1958,мерейрин,мере,n,"gen, pl",мере-йри-н,0,мерейрин,мере,n,"gen, pl",мере-йри-н,1.0,1.0,1.0,1.0,1.0
1959,къалин,къалин,adj,,къалин,0,къалин,къалин,adj,,къалин,1.0,1.0,1.0,1.0,1.0
1959,къалин,къал,verb,hort,къал-ин,0,къалин,къалин,adj,,къалин,0.0,0.0,0.0,0.0,0.0
1960,куллух,куллух,n,abs,куллух,0,куллух,куллух,n,abs,куллух,1.0,1.0,1.0,1.0,1.0
1961,къалурна,къалур,verb,aor,къалур-на,0,къалурна,къалур,verb,aor,къалур-на,1.0,1.0,1.0,1.0,1.0
1962,Гуьзетин,гуьзет,verb,hort,гуьзет-ин,0,Гуьзетин,гуьзет,verb,hort,гуьзет-ин,1.0,1.0,1.0,1.0,1.0
1963,Килигда,килиг,verb,fut,килиг-да,0,Килигда,килиг,verb,fut,килиг-да,1.0,1.0,1.0,1.0,1.0
1964,чун,чун,prn,,чун,0,чун,чун,prn,,чун,1.0,1.0,1.0,1.0,1.0
1965,Исятда,исятда,adv,,исятда,0,Исятда,исятда,adv,,исятда,1.0,1.0,1.0,1.0,1.0
1966,за,зун,prn,erg,за,0,за,зун,prn,erg,за,1.0,1.0,1.0,1.0,1.0
1966,за,зун,prn,"essive, in",з-а,0,за,зун,prn,erg,за,1.0,1.0,0.0,0.0,0.0
1967,ваз,вун,prn,dat,ва-з,0,ваз,вун,prn,dat,ва-з,1.0,1.0,1.0,1.0,1.0
1968,са,са,adj,,са,0,са,са,num,,са,1.0,0.0,1.0,1.0,0.0
1968,са,са,num,,са,0,са,са,num,,са,1.0,1.0,1.0,1.0,1.0
1968,са,са,part,,са,0,са,са,num,,са,1.0,0.0,1.0,1.0,0.0
1969,хъсан,хъсан,adj,,хъсан,0,хъсан,хъсан,adj,,хъсан,1.0,1.0,1.0,1.0,1.0
1970,къарпуз,къарпуз,n,abs,къарпуз,0,къарпуз,къарпуз,n,abs,къарпуз,1.0,1.0,1.0,1.0,1.0
1971,атӀуда,атӀу,verb,fut,атӀу-да,0,атӀуда,атӀу,verb,fut,атӀу-да,1.0,1.0,1.0,1.0,1.0
1972,Хъсан,хъсан,adj,,хъсан,0,Хъсан,хъсан,adj,,хъсан,1.0,1.0,1.0,1.0,1.0
1973,къарпуз,къарпуз,n,abs,къарпуз,0,къарпуз,къарпуз,n,abs,къарпуз,1.0,1.0,1.0,1.0,1.0
1974,бустанчидиз,бустанчи,n,dat,бустанчиди-з,0,бустанчидиз,бустанчи,n,dat,бустанчиди-з,1.0,1.0,1.0,1.0,1.0
1975,чида,чи,verb,fut,чи-да,0,чида,чи,verb,fut,чи-да,1.0,1.0,1.0,1.0,1.0
1976,Чна,чун,prn,erg,чна,0,Чна,чун,prn,erg,чна,1.0,1.0,1.0,1.0,1.0
1977,гьеле,гьеле,adv,,гьеле,0,гьеле,гьеле,adv,,гьеле,1.0,1.0,1.0,1.0,1.0
1977,гьеле,гьеле,part,,гьеле,0,гьеле,гьеле,adv,,гьеле,1.0,0.0,1.0,1.0,0.0
1978,ширин,ширин,adj,,ширин,0,ширин,ширин,adj,,ширин,1.0,1.0,1.0,1.0,1.0
1978,ширин,ширин,adv,,ширин,0,ширин,ширин,adj,,ширин,1.0,0.0,1.0,1.0,0.0
1978,ширин,ширин,verb,per,ширин,0,ширин,ширин,adj,,ширин,1.0,0.0,0.0,1.0,0.0
1978,ширин,шир,verb,hort,шир-ин,0,ширин,ширин,adj,,ширин,0.0,0.0,0.0,0.0,0.0
1979,ширедай,,,,,1,ширедай,шире,n,"elative, in",ширед-а-й,0.0,0.0,0.0,0.0,0.0
1980,ацӀанвай,,,,,1,ацӀанвай,ацӀа,verb,"prf, ptp",ацӀа-нва-й,0.0,0.0,0.0,0.0,0.0
1981,сиве,,,,,1,сиве,сив,n,"essive, in",сив-е,0.0,0.0,0.0,0.0,0.0
1982,чкӀана,,,,,1,чкӀана,чкӀа,verb,aoc,чкӀа-на,0.0,0.0,0.0,0.0,0.0
1983,физвай,фи,verb,"imperf, ptp",фи-зва-й,0,физвай,фи,verb,"imperf, ptp",фи-зва-й,1.0,1.0,1.0,1.0,1.0
1984,кеврек,кеврек,adj,,кеврек,0,кеврек,кеврек,adj,,кеврек,1.0,1.0,1.0,1.0,1.0
1985,къарпуз,къарпуз,n,abs,къарпуз,0,къарпуз,къарпуз,n,abs,къарпуз,1.0,1.0,1.0,1.0,1.0
1986,тӀуьна,тӀуь,verb,aoc,тӀуь-на,0,тӀуьна,тӀуь,verb,aoc,тӀуь-на,1.0,1.0,1.0,1.0,1.0
1987,куьтягь,куьтягь,verb,per,куьтягь,0,куьтягь,куьтягь,verb,per,куьтягь,1.0,1.0,1.0,1.0,1.0
1988,хьанвачир,хьа,verb,"neg, prf, pst",хьа-нва-ч-ир,0,хьанвачир,хьа,verb,"neg, prf, pst",хьа-нва-ч-ир,1.0,1.0,1.0,1.0,1.0
1989,амма,амма,conj,,амма,0,амма,амма,conj,,амма,1.0,1.0,1.0,1.0,1.0
1990,Букар,,,,,1,Букар,букар,n,abs,букар,0.0,0.0,0.0,0.0,0.0
1991,халуди,халу,n,erg,халу-ди,0,халуди,халу,n,erg,халу-ди,1.0,1.0,1.0,1.0,1.0
1992,за,зун,prn,erg,за,0,за,зун,prn,erg,за,1.0,1.0,1.0,1.0,1.0
1992,за,зун,prn,"essive, in",з-а,0,за,зун,prn,erg,за,1.0,1.0,0.0,0.0,0.0
1993,гъил,гъил,n,abs,гъил,0,гъил,гъил,n,abs,гъил,1.0,1.0,1.0,1.0,1.0
1994,эцяна,,,,,1,эцяна,эця,verb,aoc,эця-на,0.0,0.0,0.0,0.0,0.0
1995,зи,зун,prn,gen,зи,0,зи,зун,prn,gen,зи,1.0,1.0,1.0,1.0,1.0
1996,япал,яб,n,"essive, super",япа-л,0,япал,яб,n,"essive, super",япа-л,1.0,1.0,1.0,1.0,1.0
1997,кушкушна,кушкуш,verb,aoc,кушкуш-на,0,кушкушна,кушкуш,verb,aor,кушкуш-на,1.0,1.0,0.0,1.0,0.0
1998,Бустандиз,бустан,n,dat,бустанди-з,0,Бустандиз,бустан,n,dat,бустанди-з,1.0,1.0,1.0,1.0,1.0
1999,вил,вил,n,abs,вил,0,вил,вил,n,abs,вил,1.0,1.0,1.0,1.0,1.0
2000,вегь,вегь,verb,imper,вегь,0,вегь,вегь,verb,imper,вегь,1.0,1.0,1.0,1.0,1.0
2001,Хъсандиз,хъсандиз,adv,,хъсандиз,0,Хъсандиз,хъсандиз,adv,,хъсандиз,1.0,1.0,1.0,1.0,1.0
2002,килиг,килиг,part,,килиг,0,килиг,килиг,verb,imper,килиг,1.0,0.0,0.0,1.0,0.0
2002,килиг,килиг,verb,imper,килиг,0,килиг,килиг,verb,imper,килиг,1.0,1.0,1.0,1.0,1.0
2002,килиг,килиг,verb,per,килиг,0,килиг,килиг,verb,imper,килиг,1.0,1.0,0.0,1.0,0.0
2003,Тарарин,тар,n,"gen, pl",тар-ари-н,0,Тарарин,тар,n,"gen, pl",тарари-н,1.0,1.0,1.0,0.0,0.0
2004,хъенар,,,,,1,хъенар,хъен,n,"abs, pl",хъен-ар,0.0,0.0,0.0,0.0,0.0
2005,яргъи,яргъи,adj,,яргъи,0,яргъи,яргъи,adj,,яргъи,1.0,1.0,1.0,1.0,1.0
2006,хьана,хьа,verb,aoc,хьа-на,0,хьана,хьа,verb,aoc,хьа-на,1.0,1.0,1.0,1.0,1.0
2007,бустандал,бустан,n,"essive, super",бустанда-л,0,бустандал,бустан,n,"essive, super",бустанда-л,1.0,1.0,1.0,1.0,1.0
2008,атуниз,атун,n,dat,атуни-з,0,атуниз,ату,verb,"dat, msd",ату-ни-з,0.0,0.0,0.0,0.0,0.0
2009,килигна,килиг,verb,aoc,килиг-на,0,килигна,килигна,post,,килигна,0.0,0.0,0.0,0.0,0.0
2010,ана,ана,adv,,ана,0,ана,ана,adv,,ана,1.0,1.0,1.0,1.0,1.0
2011,хурушум,хурушум,n,abs,хурушум,0,хурушум,хурушум,n,abs,хурушум,1.0,1.0,1.0,1.0,1.0
2012,хьанва,хьа,verb,prf,хьа-нва,0,хьанва,хьа,verb,prf,хьа-нва,1.0,1.0,1.0,1.0,1.0
2013,гьавиляй,гьавиляй,adv,,гьавиляй,0,гьавиляй,гьавиляй,conj,,гьавиляй,1.0,0.0,1.0,1.0,0.0
2013,гьавиляй,гьавиляй,conj,,гьавиляй,0,гьавиляй,гьавиляй,conj,,гьавиляй,1.0,1.0,1.0,1.0,1.0
2014,завай,зун,prn,"ad, elative",за-в-ай,0,завай,зун,prn,"ad, elative",за-в-ай,1.0,1.0,1.0,1.0,1.0
2015,ам,а,prn,"abs, sg",ам,0,ам,а,prn,"abs, sg",ам,1.0,1.0,1.0,1.0,1.0
2016,вуч,вуч,prn,,вуч,0,вуч,вуч,prn,,вуч,1.0,1.0,1.0,1.0,1.0
2017,вагьши,вагьши,adj,,вагьши,0,вагьши,вагьши,adj,,вагьши,1.0,1.0,1.0,1.0,1.0
2017,вагьши,вагьши,n,abs,вагьши,0,вагьши,вагьши,adj,,вагьши,1.0,0.0,0.0,1.0,0.0
2018,гьайван,гьайван,n,abs,гьайван,0,гьайван,гьайван,n,abs,гьайван,1.0,1.0,1.0,1.0,1.0
2019,ятӀа,я,cop,cnd,я-тӀа,0,ятӀа,я,cop,cnd,я-тӀа,1.0,1.0,1.0,1.0,1.0
2020,ерли,ерли,adv,,ерли,0,ерли,ерли,adv,,ерли,1.0,1.0,1.0,1.0,1.0
2021,кьатӀуз,,,,,1,кьатӀуз,кьатӀу,verb,inf,кьатӀу-з,0.0,0.0,0.0,0.0,0.0
2022,жезвач,же,verb,"imperf, neg",же-зва-ч,0,жезвач,же,verb,"imperf, neg",же-зва-ч,1.0,1.0,1.0,1.0,1.0
2023,Зунни,зун,prn,add,зун-ни,0,Зунни,зун,prn,add,зун-ни,1.0,1.0,1.0,1.0,1.0
2024,бустанчи,бустанчи,n,abs,бустанчи,0,бустанчи,бустанчи,n,abs,бустанчи,1.0,1.0,1.0,1.0,1.0
2025,букар,,,,,1,Букар,букар,n,abs,букар,0.0,0.0,0.0,0.0,0.0
2026,Им,и,prn,"abs, sg",им,0,Им,и,prn,"abs, sg",им,1.0,1.0,1.0,1.0,1.0
2027,вуж,вуж,prn,,вуж,0,вуж,вуж,prn,,вуж,1.0,1.0,1.0,1.0,1.0
2028,я,я,conj,,я,0,я,я,cop,imperf,я,1.0,0.0,0.0,1.0,0.0
2028,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
2028,я,я,part,,я,0,я,я,cop,imperf,я,1.0,0.0,0.0,1.0,0.0
2029,эхир,эхир,adv,,эхир,0,эхир,эхир,part,,эхир,1.0,0.0,1.0,1.0,0.0
2029,эхир,эхир,n,abs,эхир,0,эхир,эхир,part,,эхир,1.0,0.0,0.0,1.0,0.0
2029,эхир,эхир,part,,эхир,0,эхир,эхир,part,,эхир,1.0,1.0,1.0,1.0,1.0
